H,L,nu,dp,u_b,structured,hmax,order,condense,constitutive,threads,solver,it_max,tol_min,damp_fix,damp_newton,linesearch,inverse,model,tau_y,kappa,law,Velocity,Stress,Strain rate,Pressure,converged?,it
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,9.188144771745472e-06,0.1258406712508498,0.0004822978482688,0.1512514490133372,True,14
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,1.021276598203282e-05,0.1045060340880506,0.000482278964185,0.1266365466977679,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,2.5235598027949377e-05,0.0799705723789857,0.0004824422125402,0.0972475457864571,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0001974687664817,0.0532455234488064,0.0005243973127758,0.0653946091253675,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019212646079702,0.0269689418364585,0.0021830886688767,0.03375862114454,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190634678682403,0.0080221570554684,0.0212318510101064,0.0103308746849867,True,19
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837379417152972,0.0012750409652191,0.2045122195354821,0.0016942555129847,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.761864542680712,2.367395556095381e-14,1.9578900848516008,1.816192267068813e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,2.286009896203733e-06,0.085186293009679,0.0002133174885266,0.0977696750447005,True,13
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,2.370769816123264e-06,0.0750359543671455,0.0002133163997527,0.0890826591807863,True,14
